row ID,row m/z,row retention time,0_AR_Blk_C18_Pos.mzML Peak area,1_AR_Arnica_C18_Pos.mzML Peak area,2_AR_Cinchona_C18_Pos.mzML Peak area,3_AR_Ginkgo_C18_Pos.mzML Peak area,4_AR_Panax_C18_Pos.mzML Peak area,5_AR_Salvia_C18_Pos.mzML Peak area
225,265.08389763196000,6.3446782000000000,0.0,15100072.923226200,0.0,0.0,0.0,101141.42926483600
226,272.08094599677200,2.1964143500000000,0.0,12343166.40140040,0.0,7226.188200702990,0.0,0.0
227,253.6012731616220,7.078837266666670,0.0,13161108.403704800,0.0,4726.519588115980,0.0,36753.201933556400
228,451.2172170579930,2.6116838000000000,0.0,9378216.72169892,0.0,0.0,0.0,0.0
229,407.3671948471000,13.416526500000000,0.0,14739932.547877500,5338.832643017020,0.0,46716.28226654440,141574.41709476500
230,641.3312330364750,5.6360766,0.0,12282923.992388300,6502.49984008587,0.0,0.0,0.0
231,501.09981400911800,2.95919645,0.0,12730868.13508380,0.0,2151111.21851523,21783.453646367900,91170.10345307870
232,330.0422949394750,2.3466815000000000,0.0,9814873.655266300,0.0,6598221.911045220,9765.718873505900,802263.6247375320
233,345.1517477853750,2.541233233333330,0.0,9052634.675738320,0.0,0.0,341868.1795798310,160685.0998525420
234,316.1447097645970,10.4597642,0.0,12146167.038116700,109772.11931689100,26142400.934720500,147503.11229320100,13847.59429828200
235,317.0653036132850,4.8460706,0.0,12179379.888799500,432952.51417546500,459644.5259533360,0.0,1109156.549783130
236,289.2526101068800,10.718410250000000,0.0,13615032.36049830,6240.134256796840,107496.28374123100,0.0,500136.7151465040
237,454.29306139499400,11.018106800000000,0.0,12764172.47358980,750499.345155947,4146746.18882908,2820619.889777120,223894.398688126
238,593.2760568935260,14.8158392,0.0,16671341.42119460,1047990.6864037500,9528691.484286520,8186.3921786133,3442499.13953955
239,719.4782400686410,14.828576500000000,0.0,12833287.289309100,0.0,6277.4408580467500,0.0,0.0
240,366.1097336387650,2.7794479,0.0,8391307.078361390,0.0,0.0,5365.428041425800,0.0
241,539.3113475732170,10.492932000000000,0.0,9892991.45751531,6666.368897138570,3055194.6174675400,0.0,0.0
242,283.03775293509600,2.7995445,0.0,11251123.4173758,0.0,2342222.2537019200,0.0,263586.4066085250
243,255.61701977451500,7.2099377000000000,0.0,11535189.44498260,0.0,0.0,0.0,55511.25178940540
244,271.08328148515100,6.770654866666670,0.0,12335729.04114900,0.0,0.0,77302.84435123900,2144235.985883800
245,379.28419052259100,14.997621000000000,0.0,15951255.317078800,6782.615933203320,527150.3578538380,0.0,0.0
246,258.1327441445340,0.2379369825,0.0,8633411.11564884,0.0,112138.33340480400,1014312.640854650,974649.6754711860
247,476.2493579997210,2.7562849,0.0,8838819.516719410,0.0,0.0,0.0,0.0
248,380.24282986491000,10.444391,0.0,14995448.390844400,0.0,0.0,0.0,0.0
249,599.4354282926850,13.914944000000000,0.0,12754734.806357400,275390.4584651970,14628.003706641500,15752308.968858700,0.0
250,270.0750762364070,7.058263133333330,0.0,12734352.008222100,3810.868429429570,0.0,0.0,75348.05212543360
251,274.11089829799300,7.39269595,0.0,13595733.905639400,5738.819031714850,0.0,4007.415950156300,6987.715410990590
252,333.16993803321600,6.10014614,0.0,12091950.499380700,16634.299702833900,20285.66505759970,8531.489881968340,4804199.61345001
253,410.1916713429700,7.517704250000000,0.0,12078592.124327800,0.0,0.0,0.0,10496.965147998000
254,361.162933531224,8.118648,0.0,11691949.670619000,0.0,0.0,0.0,7135527.654096700
255,256.0886290808050,4.335911775,0.0,9403803.061717240,38941.2036791011,0.0,18023.64113367140,2756408.5898584700
256,360.2215843790520,13.925535,0.0,14726117.748570500,1297318.612628920,265538.9668514080,18461854.12856580,253080.37010408300
257,217.09693300913900,1.0636322,0.0,7760799.83980604,0.0,249221.47005546100,11631307.68294310,3734365.3076180000
258,266.0952879249110,6.5339841666666700,0.0,11585936.821844700,5588.161484177000,0.0,0.0,12257.014972582700
259,254.60979036969300,6.799058733333330,0.0,11693136.604785500,3932.017850566390,0.0,0.0,214157.65801695200
260,388.3060427833390,9.30897268,0.0,10174322.91746680,248629.13696896900,6823.50273859844,2173634.529883750,266317.21884142400
261,233.04966139512400,1.1708996750000000,0.0,7790547.377713170,0.0,1249155.225007670,105109.04458856200,4371753.700991150
262,524.3712471104080,12.6454464,0.0,12347887.537228600,2546491.9053893200,1941779.8067252400,329472.64149914100,1319075.4506292100
263,255.6166079859690,7.34157215,0.0,13319601.748586900,0.0,0.0,0.0,10429.280232615200
264,364.3209600095590,10.389112400000000,0.0,11846686.242896600,14398.898274990900,8461.835722148710,412624.20591679100,10270.86159843750
265,222.0558663751460,3.2678711666666700,0.0,8871133.138980610,0.0,0.0,30145.347565722600,2105584.0662737500
266,348.2745810701910,5.88921094,0.0,15649166.779956200,862870.3978129220,857450.182158,3184035.180374700,2416969.9018941800
267,613.4822278336750,18.537822200000000,0.0,12670955.121950300,443691.82828048700,2116528.3946695300,79410.65641848530,20972.99966379000
268,186.1234477391360,0.49705181,0.0,10884228.571771800,0.0,0.0,15477009.290554900,232520.87963152600
269,358.20551677334100,12.90871275,0.0,12701893.055057800,273395.6395207630,1514030.0381322700,1671170.8559095200,0.0
270,297.16923897420700,2.7951971,2015.823596343740,8069864.715381750,0.0,8387.02280833579,0.0,12127.215390714500
271,625.2661538093400,13.8683896,0.0,12708670.936570100,463575.24147678800,12266464.795571200,5577.400617715110,3470468.4927604600
272,420.24159016011000,14.810508000000000,0.0,12002215.241919500,0.0,0.0,0.0,0.0
273,715.3425199724680,7.430318100000000,0.0,8744497.342138350,0.0,6512.88267812077,0.0,0.0
274,517.3372671423910,11.31700925,0.0,10040601.716720100,308453.3033023800,6949475.81131922,2676776.618262160,0.0
275,285.2577250495400,11.3802685,0.0,12275020.928977100,3766.436670702780,0.0,0.0,0.0
276,378.22721357031300,6.0229294,0.0,11912127.539430800,0.0,0.0,0.0,27744.11009613400
277,286.62504897830900,9.726162275,0.0,8639663.022493600,68889.56472208700,2492673.64794067,0.0,13884.336236654000
278,641.3323341917540,3.9230392,0.0,8021065.7441409400,0.0,0.0,0.0,0.0
279,235.0564534446440,2.21706014,0.0,7073486.467413410,18220.537891827800,9002666.376201650,8578.757702636600,3816454.701915480
280,285.5969274155910,6.29992015,0.0,11057691.289296700,0.0,0.0,0.0,139330.34239197100
281,394.1878455143750,5.6075350000000000,0.0,6101995.001374070,334891.1873012840,133784.1436234390,6593.268723046740,92124.35574949230
282,317.6459944088000,9.721691860000000,0.0,8881311.503020980,73430.6258343878,2820934.795585960,5175.298920708890,29948.47934614560
283,360.14954477037700,0.187142752,0.0,4503867.7749752200,1917442.6451359200,4942272.091894050,21872840.064097100,3743978.087121900
284,245.1169745748730,7.7009235600000000,0.0,11536980.938979000,25503653.912521200,1419642.3442586100,6132987.812413520,960397.9296981900
285,749.1329869373940,4.9154945000000000,0.0,9733508.28446567,0.0,0.0,0.0,4796.978108651100
286,290.58785735597600,7.078532400000000,0.0,8064262.125510580,0.0,0.0,0.0,8265.449950611240
287,210.13297602527000,13.211266,2696.5925706004100,14299762.333760200,31947.991873682000,0.0,0.0,0.0
288,310.20067964652500,3.58465455,0.0,9008097.421072600,446679.69085428500,0.0,0.0,0.0
289,272.0914328785190,7.21843345,0.0,8705853.215257970,0.0,0.0,0.0,17306.878649765800
290,806.3420915775900,5.6398271,0.0,9204881.280093690,0.0,0.0,0.0,0.0
291,485.07005258473800,2.7919949,0.0,7440924.305532800,0.0,0.0,0.0,10004.291518160300
292,353.23001736196300,5.8863097,0.0,9537886.139583200,667399.5943302680,761827.538350588,2857987.9175037300,2123882.1031225000
293,247.13256444393800,6.0500357000000000,2362.4845414689700,10507739.60692670,11392.707562623200,23421.617840812000,4280.66969941386,117722.4023525650
294,378.1489960094040,12.906246000000000,0.0,16636075.109517600,806353.5166900720,5392163.731003600,5954914.511017010,80880.18386519570
295,458.07029120000400,3.2654566000000000,0.0,7152348.638707160,0.0,0.0,11032.940891390600,1165529.3488463400
296,420.2408624210290,14.839548,0.0,4231294.457501210,0.0,0.0,0.0,0.0
297,579.2831871491790,9.683333500000000,0.0,8341630.7556781300,0.0,4323242.671755970,12930.890076385600,953369.4310652840
298,477.24166778982000,14.839548,0.0,12173372.154609900,0.0,0.0,0.0,0.0
299,455.115984501414,0.187142752,0.0,4320438.962723540,812620.4829972420,11580684.822951400,1267754.263542950,7563300.68229827
300,303.04938764714600,3.809725275,0.0,8642250.76335732,401195.05393179400,524460.7877821670,0.0,724794.9989917250
301,487.08417185792100,2.3735565666666700,0.0,6512652.902363290,0.0,4236302.608149120,0.0,645156.5573403460
302,271.08248026642300,7.499045175,0.0,11622461.359309500,4944.365873712870,0.0,6993.254845335560,285227.72606282900
303,427.19621084425300,2.706800733333330,0.0,6660810.371125040,0.0,62679.43952039010,0.0,72445.68445380180
304,599.4353186643800,13.909480500000000,0.0,5200108.525583330,275390.4584651970,14628.003706641500,15878506.722376500,0.0
305,359.2584131135090,13.2852865,0.0,9860652.988939280,0.0,3865.254598564370,0.0,0.0
306,387.20118355087900,1.5332408000000000,0.0,6007331.017592030,131024.15698743800,506919.0358848510,11017.495992316400,27084492.50722350
307,242.56928260950300,3.2654566000000000,0.0,6332541.375882260,0.0,0.0,16396.668177714900,1422613.0018957500
308,317.0655098542550,4.014648325,0.0,8026678.394440270,6970.439301266770,706700.2699440210,0.0,102349101.31738700
309,539.318948409396,11.31700925,0.0,9464415.076418400,299611.5410946960,6770869.606095240,2455268.5396148200,0.0
310,485.2875624604170,11.438462800000000,0.0,10683830.199733600,481554.07970202500,47400407.6185514,2161187.3421736100,3178416.1484208000
311,291.1953315474540,6.706481400000000,0.0,7892291.459027390,1093201.0637318500,5343682.335909050,532289.3201296990,12550606.526280800
312,310.20098094929800,2.4440996,0.0,7240295.448754180,0.0,0.0,0.0,0.0
313,245.08552481250600,2.6429428,0.0,6211262.640029520,0.0,0.0,0.0,6446.398571648410
314,413.1996333226150,6.302049733333330,0.0,9105919.413197900,43759.8152442892,0.0,0.0,15268.268347985200
315,295.1905666180760,9.332253200000000,0.0,11544062.56723540,0.0,0.0,0.0,0.0
316,264.0757026767000,6.5412126000000000,0.0,10230751.760004500,3676.269836821440,0.0,0.0,8440.096360499810
317,369.16827955991500,7.592005933333330,0.0,7406399.224713970,23220.114746385500,0.0,0.0,1605106.58070187
318,317.0649049084020,2.94234918,0.0,8595320.770853700,647763.3041098130,1416890.8741329900,6298.519143046850,45223.210986105100
319,337.0312649945490,2.34584245,0.0,7250351.816591730,0.0,34256.650023908000,0.0,0.0
320,327.15558246748200,10.853589,74913.45742601010,11005667.106625700,122085.05783458100,17831.670244102200,11229.186584884900,105744.48633773500
321,248.60934276035500,6.2966056,0.0,10684000.22354210,0.0,0.0,0.0,105060.87849024300
322,534.3636205382000,11.31700925,0.0,9645990.500328250,291235.69324177500,6506033.195745460,2461958.4858248100,0.0
323,291.59629207342000,7.514089700000000,0.0,11017763.791723300,0.0,0.0,0.0,521728.3524729560
324,291.59726187983100,6.765795000000000,0.0,7858872.126255150,0.0,0.0,0.0,20938570.560006800
325,284.09217719289300,2.60038335,0.0,6284907.4038775100,0.0,216869.58798208900,0.0,0.0
326,350.19582527078600,6.080870700000000,0.0,9600607.354532150,0.0,15470.060353453300,0.0,2124816.0447466000
327,309.2056543311880,6.699328350000000,28591.101395125700,7722115.613999620,1417951.5570523600,5022721.685514,492696.82986247600,13387311.602807900
328,436.2151790575980,14.846771000000000,0.0,12667731.181252500,0.0,0.0,0.0,0.0
329,364.2103422307470,7.432102800000000,0.0,8858891.915753130,0.0,0.0,0.0,136626.84087935700
330,247.6014542900710,6.5269582,0.0,8939273.420312200,0.0,0.0,0.0,22589.91872357280
331,476.27704688591200,9.668776650000000,0.0,7499295.705771160,19970.876165599600,2556404.485950330,8014.319263716690,0.0
332,292.6042873288340,7.22566675,0.0,8095033.001253290,0.0,0.0,0.0,14683.105103132800
333,329.03462234892300,2.7677822,0.0,7187873.421461910,0.0,10066.79462881640,0.0,0.0
334,251.65163199427600,14.836352,0.0,11296139.800003100,4220.185160742250,0.0,0.0,0.0
335,217.63246933677100,13.005576200000000,0.0,9323848.799326000,298440.8892875660,448071.99218719900,5452237.768620010,14111.634557578900
336,480.0567801969260,1.1727074750000000,0.0,5523580.62965093,0.0,779018.1086979870,43107.49881323420,2845565.9725795300
337,284.58869197235600,6.5269582,0.0,9138756.772569610,0.0,0.0,0.0,19393.201273581900
338,457.2290075148480,14.804953,23925.989261601700,11656747.672917200,0.0,0.0,0.0,0.0
339,374.25783375211600,13.020939000000000,0.0,6498180.419910040,0.0,4891.737049804580,2253957.486268600,0.0
340,245.11705067614900,6.56470576,0.0,8509576.564596980,1552676.8341800300,907932.2815144870,29296.547485054200,404234.1905848290
341,509.0922591420070,2.5019471,0.0,6249083.947976570,0.0,0.0,0.0,0.0
342,272.05680649068400,1.169098125,0.0,5961273.258828280,0.0,1021694.037454220,61051.866685957000,3239462.04434203
343,353.26866040472400,10.201196800000000,0.0,7368419.523002860,66112.47145262730,16039493.191537400,80023.46784791310,62683.9086159955
344,380.165025824129,13.899837666666700,47948.784892149000,17237193.59744200,5952006.589612880,2843232.7818764100,19050192.17890690,1453678.881785220
345,663.3130733731590,9.568807700000000,0.0,8104939.04556206,0.0,0.0,0.0,0.0
346,287.27353623094300,14.7430385,0.0,11449800.243206700,8084.906075009830,0.0,0.0,0.0
347,787.3700539354800,5.427239,0.0,6714145.094872440,0.0,0.0,0.0,0.0
348,347.18541109104000,7.54843548,0.0,6723838.263735910,31072.579943431400,13041.379012417800,24057.669974534500,12521299.845289900
349,477.2418300409810,14.817754,0.0,5020597.4388151100,0.0,0.0,0.0,0.0
350,616.3455580174590,10.72317,0.0,12209440.552930300,58809.44590930690,1502174.1535607700,657829.2599582230,14130.25073437590
351,278.14562254581100,11.32245075,0.0,8461859.984786700,326206.0229898590,5907860.159406330,2297879.7677554400,0.0
352,242.17487804838200,2.2213678666666700,6243.235598484430,6796234.694279690,26280.32754227340,8169609.157402250,69135.32379178710,5569027.29104434
353,271.2417068518950,10.692656333333300,0.0,8465139.133895420,0.0,46729.56985965710,0.0,78952.06531588010
354,329.23206343165600,4.9820107,0.0,6371411.341425520,0.0,0.0,0.0,3133598.5413909100
355,405.1635015208730,7.534028500000000,0.0,6773553.254571520,0.0,5751.778193437350,0.0,6861.181146784940
356,505.20943958320900,2.52097905,0.0,5994543.21727846,0.0,0.0,0.0,18036.38320773940
357,338.7452489579610,13.239405,0.0,8793003.38505827,0.0,0.0,0.0,0.0
358,264.1441792812220,0.2835590425,0.0,9167632.333029110,0.0,19222.429481448100,20980.52785274060,16289.872795328900
359,351.21407238488800,5.3579704800000000,0.0,5651073.522259280,182040.4037725610,718673.7989652470,136323.28676257000,6047618.518555710
360,792.5623741457370,18.54074,0.0,9253864.964779310,328183.0485387890,1585981.3146785200,60788.852178017700,5560.984066172750
361,388.3060051888670,9.275207900000000,0.0,7125221.147853580,266318.0388752130,6823.50273859844,2027443.1168657400,266317.21884142400
362,536.3351682093170,7.805289775,0.0,7612598.04011855,354516.25149264600,5857940.704130170,14051.311716469000,0.0
363,380.16500218447800,13.920867500000000,47948.784892149000,10357327.820033100,5741440.989293470,2675433.618475790,7927158.233773220,1323572.9434987700
364,536.3343464167660,7.959448420000000,0.0,6543283.890736470,294516.0839878130,5185424.07541174,46665.94185207780,183110.12798960200
365,436.21584330582400,14.817754,0.0,4138460.053016120,0.0,0.0,0.0,0.0
366,396.1764829040430,6.084560250000000,0.0,8234383.163961590,0.0,0.0,0.0,1213650.68281853
367,273.10292041086100,7.571899100000000,0.0,6604885.303273210,3757.7823601874800,0.0,0.0,389853.05499166400
368,723.1942958554400,0.193451886,0.0,3619104.5114622400,432127.9808834820,42149111.67709530,37077583.05325370,8084041.187999610
369,295.2267972383960,5.8988302,2861.731393769410,11597929.346999100,559977.8525617500,730120.4675276300,2485277.712454180,1976757.481661090
370,346.25872675172100,5.362345040000000,0.0,6156611.97704275,212869.96441306800,719708.4344373870,213533.6071277310,6245808.7869956900
371,272.0819635100120,2.6669523,1829.956094753910,5403391.690986530,0.0,26110.819340788600,0.0,0.0
372,298.04314033286200,2.959177175,0.0,7706508.686561460,0.0,1054458.5024990700,8169.934224251920,16012.876500914400
373,210.11240876641500,0.96937621,4646.41461379102,4938144.558071170,0.0,0.0,73872.89393354400,141973.19487318000
374,263.2369322744470,13.003772333333300,3439.9461734032900,9250537.904874440,331934.97383585400,409939.68267023500,5440382.879890810,33344.00209904290
375,576.1330027054960,0.92285247,0.0,5666661.863956080,0.0,97237.95010961680,0.0,0.0
376,217.6383731813570,12.867344000000000,3909.261286845360,8983361.943256840,133967.5932365030,28028.931462187300,604628.8650281140,0.0
377,272.09059240000300,7.3758635000000000,2471.6703294727700,9097579.81131052,0.0,0.0,0.0,0.0
378,293.21102905430000,5.39927854,0.0,5708568.618409890,256158.801669862,781425.4101032160,539689.2100290080,5888968.323532430
379,540.3055476782720,9.73037098,0.0,5394694.658315930,41019.7657475744,1440482.7016034600,5789.507332031130,39059.17389745440
380,449.15964711691700,6.5617683000000000,0.0,7689520.9728499300,0.0,0.0,0.0,10384.444964414400
381,285.0828858654260,3.3084747,0.0,6453622.920792020,0.0,0.0,0.0,0.0
382,557.2989835595430,11.138309400000000,0.0,7947610.267465340,118207.21377975700,14636875.801966400,440992.80302373000,2501889.2951925
383,277.21574858619500,10.465482666666700,19912.978753388900,9246306.739452340,5882321.085224490,1715132.4772687400,2470147.4499,5480817.603364680
384,231.13799322626100,14.8336682,0.0,10953361.088846300,8330.82260012716,5803.2414040423100,4268.972558115000,8118.019178320940
385,333.26362276453100,5.7228783400000000,0.0,5577660.059281560,54008.38359245520,61485.85865049050,110742.965918911,18111400.591011900
386,390.00942603089600,0.251855218,0.0,6483666.83336074,1228296.0216692400,629632.4212446190,5533918.770334310,14585328.355951800
387,292.6043424947490,7.375804400000000,0.0,8423890.582491380,0.0,0.0,0.0,0.0
388,259.07593893100400,2.541233233333330,0.0,5303998.95487637,0.0,0.0,284003.44775675500,110903.04772937100
389,311.08903560001200,2.516143066666670,0.0,5369443.789649000,0.0,41885.30185129660,0.0,313889.5918734960
390,456.20677147933100,0.2804804275,0.0,4943394.536888120,0.0,154126.45375032900,83890287.81288680,188746.19176430600
